FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_DOM;PERIODO
9/01/2023;9650;030601;SIERRA;APURIMAC;CHINCHEROS;CHINCHEROS;5529;3245;2284;473,77;2019
9/01/2023;9651;030602;SIERRA;APURIMAC;CHINCHEROS;ANCO-HUALLO;10749;8128;2621;1394,36;2019
9/01/2023;9652;030603;SIERRA;APURIMAC;CHINCHEROS;COCHARCAS;1772;466;1306;74,44;2019
9/01/2023;9653;030604;SIERRA;APURIMAC;CHINCHEROS;HUACCANA;6836;2546;4290;406,73;2019
9/01/2023;9654;030605;SIERRA;APURIMAC;CHINCHEROS;OCOBAMBA;7125;1745;5380;278,77;2019
9/01/2023;9655;030606;SIERRA;APURIMAC;CHINCHEROS;ONGOY     ;2408;307;2101;49,04;2019
9/01/2023;9656;030607;SIERRA;APURIMAC;CHINCHEROS;URANMARCA;2794;1052;1742;168,06;2019
9/01/2023;9657;030608;SIERRA;APURIMAC;CHINCHEROS;RANRACANCHA;4209;983;3226;157,04;2019
9/01/2023;9658;030609;SIERRA;APURIMAC;CHINCHEROS;ROCCHACC   ;2810;892;1918;142,50;2019
9/01/2023;9659;030610;SIERRA;APURIMAC;CHINCHEROS;EL PORVENIR   ;1788;1220;568;194,90;2019
9/01/2023;9660;030611;SIERRA;APURIMAC;CHINCHEROS;LOS CHANKAS  ;1050;274;776;43,77;2019
9/01/2023;9661;030701;SIERRA;APURIMAC;GRAU;CHUQUIBAMBILLA;5295;3143;2152;286,80;2019
9/01/2023;9662;030702;SIERRA;APURIMAC;GRAU;CURPAHUASI;2003;411;1592;65,66;2019
9/01/2023;9663;030703;SIERRA;APURIMAC;GRAU;GAMARRA;2791;283;2508;45,21;2019
9/01/2023;9664;030704;SIERRA;APURIMAC;GRAU;HUAYLLATI;1385;349;1036;53,55;2019
9/01/2023;9665;030705;SIERRA;APURIMAC;GRAU;MAMARA;900;545;355;87,06;2019
9/01/2023;9666;030706;SIERRA;APURIMAC;GRAU;MICAELA BASTIDAS;933;413;520;65,98;2019
9/01/2023;9667;030707;SIERRA;APURIMAC;GRAU;PATAYPAMPA;814;406;408;64,86;2019
9/01/2023;9668;030708;SIERRA;APURIMAC;GRAU;PROGRESO;3194;1173;2021;187,39;2019
9/01/2023;9669;030709;SIERRA;APURIMAC;GRAU;SAN ANTONIO;278;236;42;35,32;2019
9/01/2023;9670;030710;SIERRA;APURIMAC;GRAU;SANTA ROSA;576;245;331;39,14;2019
9/01/2023;9671;030711;SIERRA;APURIMAC;GRAU;TURPAY;652;591;61;28,04;2019
9/01/2023;9672;030712;SIERRA;APURIMAC;GRAU;VILCABAMBA;1321;1276;45;203,84;2019
9/01/2023;9673;030713;SIERRA;APURIMAC;GRAU;VIRUNDO;668;613;55;46,99;2019
9/01/2023;9674;030714;SIERRA;APURIMAC;GRAU;CURASCO;1263;461;802;73,65;2019
9/01/2023;9675;040101;SIERRA;AREQUIPA;AREQUIPA;AREQUIPA;55033;55033;0;11047,87;2019
9/01/2023;9676;040102;SIERRA;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;87291;87291;0;14337,55;2019
9/01/2023;9677;040103;SIERRA;AREQUIPA;AREQUIPA;CAYMA;100686;100670;16;16902,49;2019
9/01/2023;9678;040104;SIERRA;AREQUIPA;AREQUIPA;CERRO COLORADO ;217894;217615;279;29388,91;2019
9/01/2023;9679;040105;SIERRA;AREQUIPA;AREQUIPA;CHARACATO;15190;14495;695;2063,36;2019
9/01/2023;9680;040106;SIERRA;AREQUIPA;AREQUIPA;CHIGUATA;3080;2315;765;369,82;2019
9/01/2023;9681;040107;SIERRA;AREQUIPA;AREQUIPA;JACOBO HUNTER;51442;51420;22;6944,27;2019
9/01/2023;9682;040108;SIERRA;AREQUIPA;AREQUIPA;LA JOYA;36807;32158;4649;5281,95;2019
9/01/2023;9683;040109;SIERRA;AREQUIPA;AREQUIPA;MARIANO MELGAR;63460;63460;0;11118,19;2019
9/01/2023;9684;040110;SIERRA;AREQUIPA;AREQUIPA;MIRAFLORES;62586;62586;0;11650,38;2019
9/01/2023;9685;040111;SIERRA;AREQUIPA;AREQUIPA;MOLLEBAYA;6172;5382;790;628,62;2019
9/01/2023;9686;040112;SIERRA;AREQUIPA;AREQUIPA;PAUCARPATA;133175;133175;0;23332,26;2019
9/01/2023;9687;040113;SIERRA;AREQUIPA;AREQUIPA;POCSI;458;250;208;39,94;2019
9/01/2023;9688;040114;SIERRA;AREQUIPA;AREQUIPA;POLOBAYA;836;347;489;55,43;2019
9/01/2023;9689;040115;SIERRA;AREQUIPA;AREQUIPA;QUEQUEÑA;6085;5946;139;846,41;2019
9/01/2023;9690;040116;SIERRA;AREQUIPA;AREQUIPA;SABANDIA;4476;4463;13;602,73;2019
9/01/2023;9691;040117;SIERRA;AREQUIPA;AREQUIPA;SACHACA;26163;26163;0;5443,21;2019
9/01/2023;9692;040118;COSTA;AREQUIPA;AREQUIPA;SAN JUAN DE SIGUAS;601;431;170;78,60;2019
9/01/2023;9693;040119;SIERRA;AREQUIPA;AREQUIPA;SAN JUAN DE TARUCANI;1353;551;802;88,02;2019
9/01/2023;9694;040120;COSTA;AREQUIPA;AREQUIPA;SANTA ISABEL DE SIGUAS;686;88;598;16,05;2019
9/01/2023;9695;040121;COSTA;AREQUIPA;AREQUIPA;SANTA RITA DE SIGUAS;7187;6951;236;1395,41;2019
9/01/2023;9696;040122;SIERRA;AREQUIPA;AREQUIPA;SOCABAYA;79147;78626;521;11479,40;2019
9/01/2023;9697;040123;SIERRA;AREQUIPA;AREQUIPA;TIABAYA;16848;16346;502;3102,47;2019
9/01/2023;9698;040124;SIERRA;AREQUIPA;AREQUIPA;UCHUMAYO;15689;14788;901;2159,05;2019
9/01/2023;9699;040125;COSTA;AREQUIPA;AREQUIPA;VITOR  ;4332;2066;2266;376,78;2019
9/01/2023;9700;040126;SIERRA;AREQUIPA;AREQUIPA;YANAHUARA;26099;26099;0;5906,20;2019
9/01/2023;9701;040127;SIERRA;AREQUIPA;AREQUIPA;YARABAMBA;1482;1442;40;221,24;2019
9/01/2023;9702;040128;SIERRA;AREQUIPA;AREQUIPA;YURA;39899;39299;600;5594,21;2019
9/01/2023;9703;040129;SIERRA;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;82261;82261;0;13511,37;2019
9/01/2023;9704;040201;COSTA;AREQUIPA;CAMANA;CAMANA;12855;12852;3;2533,13;2019
9/01/2023;9705;040202;COSTA;AREQUIPA;CAMANA;JOSE MARIA QUIMPER;4645;4636;9;964,52;2019
9/01/2023;9706;040203;COSTA;AREQUIPA;CAMANA;MARIANO NICOLAS VALCARCEL;8014;1031;6983;267,18;2019
9/01/2023;9707;040204;COSTA;AREQUIPA;CAMANA;MARISCAL CACERES;6371;5937;434;1061,83;2019
9/01/2023;9708;040205;COSTA;AREQUIPA;CAMANA;NICOLAS DE PIEROLA;7583;7464;119;1361,23;2019
9/01/2023;9709;040206;COSTA;AREQUIPA;CAMANA;OCOÑA;4082;3470;612;772,60;2019
9/01/2023;9710;040207;COSTA;AREQUIPA;CAMANA;QUILCA;1048;189;859;34,47;2019
9/01/2023;9711;040208;COSTA;AREQUIPA;CAMANA;SAMUEL PASTOR;16302;15881;421;3535,90;2019
9/01/2023;9712;040301;SIERRA;AREQUIPA;CARAVELI;CARAVELI;4198;4025;173;308,52;2019
9/01/2023;9713;040302;COSTA;AREQUIPA;CARAVELI;ACARI;5081;3498;1583;893,74;2019
9/01/2023;9714;040303;COSTA;AREQUIPA;CARAVELI;ATICO;5809;5002;807;328,63;2019
9/01/2023;9715;040304;COSTA;AREQUIPA;CARAVELI;ATIQUIPA;493;103;390;17,24;2019
9/01/2023;9716;040305;COSTA;AREQUIPA;CARAVELI;BELLA UNION;3065;2750;315;622,33;2019
9/01/2023;9717;040306;SIERRA;AREQUIPA;CARAVELI;CAHUACHO;628;161;467;25,72;2019
9/01/2023;9718;040307;COSTA;AREQUIPA;CARAVELI;CHALA;9862;9509;353;1978,35;2019
9/01/2023;9719;040308;COSTA;AREQUIPA;CARAVELI;CHAPARRA;3639;2339;1300;426,57;2019
9/01/2023;9720;040309;SIERRA;AREQUIPA;CARAVELI;HUANUHUANU;3144;77;3067;12,30;2019
9/01/2023;9721;040310;SIERRA;AREQUIPA;CARAVELI;JAQUI;1585;1443;142;316,02;2019
9/01/2023;9722;040311;COSTA;AREQUIPA;CARAVELI;LOMAS;1548;1463;85;170,88;2019
9/01/2023;9723;040312;SIERRA;AREQUIPA;CARAVELI;QUICACHA;1903;906;997;144,73;2019
9/01/2023;9724;040313;COSTA;AREQUIPA;CARAVELI;YAUCA;2006;1664;342;200,43;2019
9/01/2023;9725;040401;COSTA;AREQUIPA;CASTILLA;APLAO;8961;7000;1961;1251,95;2019
9/01/2023;9726;040402;SIERRA;AREQUIPA;CASTILLA;ANDAGUA;1031;756;275;91,06;2019
9/01/2023;9727;040403;SIERRA;AREQUIPA;CASTILLA;AYO;239;190;49;30,35;2019
9/01/2023;9728;040404;SIERRA;AREQUIPA;CASTILLA;CHACHAS;1664;565;1099;90,26;2019
9/01/2023;9729;040405;SIERRA;AREQUIPA;CASTILLA;CHILCAYMARCA;1018;642;376;102,56;2019
9/01/2023;9730;040406;SIERRA;AREQUIPA;CASTILLA;CHOCO;694;271;423;43,29;2019
9/01/2023;9731;040407;COSTA;AREQUIPA;CASTILLA;HUANCARQUI;1574;1328;246;222,97;2019
9/01/2023;9732;040408;SIERRA;AREQUIPA;CASTILLA;MACHAGUAY;484;226;258;36,10;2019
9/01/2023;9733;040409;SIERRA;AREQUIPA;CASTILLA;ORCOPAMPA;8542;7955;587;1887,32;2019
9/01/2023;9734;040410;SIERRA;AREQUIPA;CASTILLA;PAMPACOLCA;1944;1345;599;181,64;2019
9/01/2023;9735;040411;SIERRA;AREQUIPA;CASTILLA;TIPAN;440;130;310;20,77;2019
9/01/2023;9736;040412;SIERRA;AREQUIPA;CASTILLA;UÑON;206;119;87;19,01;2019
9/01/2023;9737;040413;COSTA;AREQUIPA;CASTILLA;URACA;6638;4240;2398;773,26;2019
9/01/2023;9738;040414;SIERRA;AREQUIPA;CASTILLA;VIRACO;1549;1076;473;216,01;2019
9/01/2023;9739;040501;SIERRA;AREQUIPA;CAYLLOMA;CHIVAY;5948;5788;160;1837,98;2019
9/01/2023;9740;040502;SIERRA;AREQUIPA;CAYLLOMA;ACHOMA;840;784;56;125,25;2019
9/01/2023;9741;040503;SIERRA;AREQUIPA;CAYLLOMA;CABANACONDE;2149;2029;120;324,14;2019
9/01/2023;9742;040504;SIERRA;AREQUIPA;CAYLLOMA;CALLALLI;1427;885;542;141,38;2019
9/01/2023;9743;040505;SIERRA;AREQUIPA;CAYLLOMA;CAYLLOMA;3718;3343;375;1061,57;2019
9/01/2023;9744;040506;SIERRA;AREQUIPA;CAYLLOMA;COPORAQUE;1147;784;363;125,25;2019
9/01/2023;9745;040507;SIERRA;AREQUIPA;CAYLLOMA;HUAMBO;678;454;224;72,53;2019
9/01/2023;9746;040508;SIERRA;AREQUIPA;CAYLLOMA;HUANCA;1003;565;438;90,26;2019
9/01/2023;9747;040509;SIERRA;AREQUIPA;CAYLLOMA;ICHUPAMPA;574;556;18;88,82;2019
9/01/2023;9748;040510;SIERRA;AREQUIPA;CAYLLOMA;LARI;881;825;56;72,27;2019
9/01/2023;9749;040511;SIERRA;AREQUIPA;CAYLLOMA;LLUTA;723;408;315;65,18;2019
9/01/2023;9750;040512;SIERRA;AREQUIPA;CAYLLOMA;MACA;704;693;11;141,65;2019
9/01/2023;9751;040513;SIERRA;AREQUIPA;CAYLLOMA;MADRIGAL;664;656;8;110,14;2019
9/01/2023;9752;040514;SIERRA;AREQUIPA;CAYLLOMA;SAN ANTONIO DE CHUCA ;901;418;483;64,13;2019
9/01/2023;9753;040515;SIERRA;AREQUIPA;CAYLLOMA;SIBAYO;687;546;141;91,67;2019
9/01/2023;9754;040516;SIERRA;AREQUIPA;CAYLLOMA;TAPAY;799;66;733;10,54;2019
9/01/2023;9755;040517;SIERRA;AREQUIPA;CAYLLOMA;TISCO;1507;700;807;111,83;2019
9/01/2023;9756;040518;SIERRA;AREQUIPA;CAYLLOMA;TUTI;617;520;97;83,07;2019
9/01/2023;9757;040519;SIERRA;AREQUIPA;CAYLLOMA;YANQUE;2173;1799;374;276,02;2019
9/01/2023;9758;040520;COSTA;AREQUIPA;CAYLLOMA;MAJES;68071;56270;11801;10269,28;2019
9/01/2023;9759;040601;COSTA;AREQUIPA;CONDESUYOS;CHUQUIBAMBA;3380;2857;523;521,04;2019
9/01/2023;9760;040602;SIERRA;AREQUIPA;CONDESUYOS;ANDARAY;685;225;460;37,78;2019
9/01/2023;9761;040603;SIERRA;AREQUIPA;CONDESUYOS;CAYARANI;3307;446;2861;71,25;2019
9/01/2023;9762;040604;SIERRA;AREQUIPA;CONDESUYOS;CHICHAS;684;326;358;52,08;2019
9/01/2023;9763;040605;COSTA;AREQUIPA;CONDESUYOS;IRAY;607;355;252;64,74;2019
9/01/2023;9764;040606;SIERRA;AREQUIPA;CONDESUYOS;RIO GRANDE;3450;1658;1792;264,87;2019
9/01/2023;9765;040607;SIERRA;AREQUIPA;CONDESUYOS;SALAMANCA;448;246;202;39,30;2019
9/01/2023;9766;040608;SIERRA;AREQUIPA;CONDESUYOS;YANAQUIHUA;4034;548;3486;87,54;2019
9/01/2023;9767;040701;COSTA;AREQUIPA;ISLAY;MOLLENDO;26230;26008;222;5410,96;2019
9/01/2023;9768;040702;COSTA;AREQUIPA;ISLAY;COCACHACRA;8430;7541;889;1100,99;2019
9/01/2023;9769;040703;COSTA;AREQUIPA;ISLAY;DEAN VALDIVIA;7055;6815;240;1169,11;2019
9/01/2023;9770;040704;COSTA;AREQUIPA;ISLAY;ISLAY;5165;5165;0;867,20;2019
9/01/2023;9771;040705;COSTA;AREQUIPA;ISLAY;MEJIA;1230;867;363;215,19;2019
9/01/2023;9772;040706;COSTA;AREQUIPA;ISLAY;PUNTA DE BOMBON;6470;6407;63;1216,05;2019
9/01/2023;9773;040801;SIERRA;AREQUIPA;LA UNIÓN;COTAHUASI;2984;2170;814;174,25;2019
9/01/2023;9774;040802;SIERRA;AREQUIPA;LA UNIÓN;ALCA;1875;1752;123;294,16;2019
9/01/2023;9775;040803;SIERRA;AREQUIPA;LA UNIÓN;CHARCANA;591;375;216;59,91;2019
9/01/2023;9776;040804;SIERRA;AREQUIPA;LA UNIÓN;HUAYNACOTAS;1907;869;1038;138,82;2019
9/01/2023;9777;040805;SIERRA;AREQUIPA;LA UNIÓN;PAMPAMARCA;1129;412;717;65,82;2019
9/01/2023;9778;040806;SIERRA;AREQUIPA;LA UNIÓN;PUYCA;2384;998;1386;159,43;2019
9/01/2023;9779;040807;SIERRA;AREQUIPA;LA UNIÓN;QUECHUALLA;278;85;193;13,58;2019
9/01/2023;9780;040808;SIERRA;AREQUIPA;LA UNIÓN;SAYLA;313;145;168;23,16;2019
9/01/2023;9781;040809;SIERRA;AREQUIPA;LA UNIÓN;TAURIA;315;228;87;36,42;2019
9/01/2023;9782;040810;SIERRA;AREQUIPA;LA UNIÓN;TOMEPAMPA;675;298;377;47,61;2019
9/01/2023;9783;040811;SIERRA;AREQUIPA;LA UNIÓN;TORO;538;228;310;36,42;2019
9/01/2023;9784;050101;SIERRA;AYACUCHO;HUAMANGA;AYACUCHO   ;108794;106055;2739;19355,04;2019
9/01/2023;9785;050102;SIERRA;AYACUCHO;HUAMANGA;ACOCRO;8573;1472;7101;235,15;2019
9/01/2023;9786;050103;SIERRA;AYACUCHO;HUAMANGA;ACOS VINCHOS;4844;707;4137;108,47;2019
9/01/2023;9787;050104;SIERRA;AYACUCHO;HUAMANGA;CARMEN ALTO ;30973;30227;746;7392,01;2019
9/01/2023;9788;050105;SIERRA;AYACUCHO;HUAMANGA;CHIARA;6512;2558;3954;186,73;2019
9/01/2023;9789;050106;SIERRA;AYACUCHO;HUAMANGA;OCROS   ;6018;1174;4844;187,55;2019
9/01/2023;9790;050107;SIERRA;AYACUCHO;HUAMANGA;PACAYCASA;3477;1633;1844;260,87;2019
9/01/2023;9791;050108;SIERRA;AYACUCHO;HUAMANGA;QUINUA;5676;2236;3440;357,20;2019
9/01/2023;9792;050109;SIERRA;AYACUCHO;HUAMANGA;SAN JOSE DE TICLLAS;1558;136;1422;14,89;2019
9/01/2023;9793;050110;SIERRA;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;52764;52694;70;12501,65;2019
9/01/2023;9794;050111;SIERRA;AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA;1598;733;865;117,10;2019
9/01/2023;9795;050112;SIERRA;AYACUCHO;HUAMANGA;SOCOS;6674;989;5685;144,39;2019
9/01/2023;9796;050113;SIERRA;AYACUCHO;HUAMANGA;TAMBILLO;5835;258;5577;35,78;2019
9/01/2023;9797;050114;SIERRA;AYACUCHO;HUAMANGA;VINCHOS;15780;590;15190;43,07;2019
9/01/2023;9798;050115;SIERRA;AYACUCHO;HUAMANGA;JESUS NAZARENO;20517;19385;1132;3750,03;2019
9/01/2023;9799;050116;SIERRA;AYACUCHO;HUAMANGA;ANDRÉS AVELINO CÁCERES DORREGARAY   ;30725;26859;3866;6862,47;2019
9/01/2023;9800;050201;SIERRA;AYACUCHO;CANGALLO;CANGALLO;5929;2328;3601;263,41;2019
9/01/2023;9801;050202;SIERRA;AYACUCHO;CANGALLO;CHUSCHI;9080;3283;5797;527,25;2019
9/01/2023;9802;050203;SIERRA;AYACUCHO;CANGALLO;LOS MOROCHUCOS;8227;2866;5361;345,21;2019
9/01/2023;9803;050204;SIERRA;AYACUCHO;CANGALLO;MARIA PARADO DE BELLIDO;2088;433;1655;69,17;2019
9/01/2023;9804;050205;SIERRA;AYACUCHO;CANGALLO;PARAS;4347;1418;2929;226,53;2019
9/01/2023;9805;050206;SIERRA;AYACUCHO;CANGALLO;TOTOS;3079;1413;1666;225,73;2019
9/01/2023;9806;050301;SIERRA;AYACUCHO;HUANCA SANCOS;SANCOS;3217;3019;198;429,75;2019
9/01/2023;9807;050302;SIERRA;AYACUCHO;HUANCA SANCOS;CARAPO;1836;1582;254;225,20;2019
9/01/2023;9808;050303;SIERRA;AYACUCHO;HUANCA SANCOS;SACSAMARCA;1346;775;571;118,91;2019
9/01/2023;9809;050304;SIERRA;AYACUCHO;HUANCA SANCOS;SANTIAGO DE LUCANAMARCA;2126;1035;1091;137,13;2019
9/01/2023;9810;050401;SIERRA;AYACUCHO;HUANTA;HUANTA    ;42825;35902;6923;7600,45;2019
9/01/2023;9811;050402;SIERRA;AYACUCHO;HUANTA;AYAHUANCO   ;1139;438;701;69,97;2019
9/01/2023;9812;050403;SIERRA;AYACUCHO;HUANTA;HUAMANGUILLA;4287;1844;2443;294,58;2019
9/01/2023;9813;050404;SIERRA;AYACUCHO;HUANTA;IGUAIN;2865;767;2098;122,53;2019
9/01/2023;9814;050405;SIERRA;AYACUCHO;HUANTA;LURICOCHA;6157;2181;3976;334,63;2019
9/01/2023;9815;050406;SIERRA;AYACUCHO;HUANTA;SANTILLANA;3985;1308;2677;208,95;2019
9/01/2023;9816;050407;SIERRA;AYACUCHO;HUANTA;SIVIA   ;11836;4304;7532;687,57;2019
9/01/2023;9817;050408;SIERRA;AYACUCHO;HUANTA;LLOCHEGUA   ;11371;5222;6149;895,83;2019
9/01/2023;9818;050409;SIERRA;AYACUCHO;HUANTA;CANAYRE  ;4233;2152;2081;343,79;2019
9/01/2023;9819;050410;SIERRA;AYACUCHO;HUANTA;UCHURACCAY   ;3763;444;3319;81,03;2019
9/01/2023;9820;050411;SIERRA;AYACUCHO;HUANTA;PUCACOLPA  ;2453;483;1970;74,11;2019
9/01/2023;9821;050412;SIERRA;AYACUCHO;HUANTA;CHACA   ;2230;949;1281;151,60;2019
9/01/2023;9822;050501;SIERRA;AYACUCHO;LA MAR;SAN MIGUEL;11373;4821;6552;1636,49;2019
9/01/2023;9823;050502;SIERRA;AYACUCHO;LA MAR;ANCO;8300;2379;5921;408,12;2019
9/01/2023;9824;050503;SIERRA;AYACUCHO;LA MAR;AYNA;10067;7268;2799;1565,16;2019
9/01/2023;9825;050504;SIERRA;AYACUCHO;LA MAR;CHILCAS;1633;222;1411;35,46;2019
9/01/2023;9826;050505;SIERRA;AYACUCHO;LA MAR;CHUNGUI  ;4505;604;3901;96,49;2019
9/01/2023;9827;050506;SIERRA;AYACUCHO;LA MAR;LUIS CARRANZA;1361;177;1184;28,28;2019
9/01/2023;9828;050507;SIERRA;AYACUCHO;LA MAR;SANTA ROSA;12633;9038;3595;1517,48;2019
9/01/2023;9829;050508;SIERRA;AYACUCHO;LA MAR;TAMBO;9850;6048;3802;966,18;2019
9/01/2023;9830;050509;SIERRA;AYACUCHO;LA MAR;SAMUGARI;10847;5986;4861;1310,93;2019
9/01/2023;9831;050510;SIERRA;AYACUCHO;LA MAR;ANCHIHUAY  ;4429;1028;3401;270,16;2019
9/01/2023;9832;050511;SIERRA;AYACUCHO;LA MAR;ORONCOY  ;1098;179;919;28,60;2019
9/01/2023;9833;050601;SIERRA;AYACUCHO;LUCANAS;PUQUIO;14572;13632;940;2438,08;2019
9/01/2023;9834;050602;SIERRA;AYACUCHO;LUCANAS;AUCARA;2788;2023;765;324,89;2019
9/01/2023;9835;050603;SIERRA;AYACUCHO;LUCANAS;CABANA;2068;2022;46;154,99;2019
9/01/2023;9836;050604;SIERRA;AYACUCHO;LUCANAS;CARMEN SALCEDO;1637;1553;84;204,06;2019
9/01/2023;9837;050605;SIERRA;AYACUCHO;LUCANAS;CHAVIÑA;2312;1428;884;228,13;2019
9/01/2023;9838;050606;SIERRA;AYACUCHO;LUCANAS;CHIPAO;2551;1533;1018;296,56;2019
9/01/2023;9839;050607;SIERRA;AYACUCHO;LUCANAS;HUAC-HUAS;1627;530;1097;84,67;2019
9/01/2023;9840;050608;SIERRA;AYACUCHO;LUCANAS;LARAMATE;1702;815;887;130,20;2019
9/01/2023;9841;050609;SIERRA;AYACUCHO;LUCANAS;LEONCIO PRADO;1133;497;636;79,40;2019
9/01/2023;9842;050610;SIERRA;AYACUCHO;LUCANAS;LLAUTA;913;457;456;73,01;2019
9/01/2023;9843;050611;SIERRA;AYACUCHO;LUCANAS;LUCANAS;2790;1590;1200;254,00;2019
9/01/2023;9844;050612;SIERRA;AYACUCHO;LUCANAS;OCAÑA;2334;924;1410;147,61;2019
9/01/2023;9845;050613;SIERRA;AYACUCHO;LUCANAS;OTOCA;1932;500;1432;79,88;2019
9/01/2023;9846;050614;SIERRA;AYACUCHO;LUCANAS;SAISA;854;463;391;73,96;2019
9/01/2023;9847;050615;SIERRA;AYACUCHO;LUCANAS;SAN CRISTOBAL;1842;1174;668;180,12;2019
9/01/2023;9848;050616;SIERRA;AYACUCHO;LUCANAS;SAN JUAN;1012;837;175;131,37;2019
9/01/2023;9849;050617;SIERRA;AYACUCHO;LUCANAS;SAN PEDRO;2722;1394;1328;222,69;2019
9/01/2023;9850;050618;SIERRA;AYACUCHO;LUCANAS;SAN PEDRO DE PALCO;941;384;557;61,34;2019
9/01/2023;9851;050619;SIERRA;AYACUCHO;LUCANAS;SANCOS;4947;2389;2558;381,65;2019
9/01/2023;9852;050620;SIERRA;AYACUCHO;LUCANAS;SANTA ANA DE HUAYCAHUACHO;846;836;10;244,11;2019
9/01/2023;9853;050621;SIERRA;AYACUCHO;LUCANAS;SANTA LUCIA;1434;1061;373;169,50;2019
9/01/2023;9854;050701;SIERRA;AYACUCHO;PARINACOCHAS;CORACORA;13733;11072;2661;1858,99;2019
9/01/2023;9855;050702;SIERRA;AYACUCHO;PARINACOCHAS;CHUMPI;2248;1658;590;264,87;2019
9/01/2023;9856;050703;SIERRA;AYACUCHO;PARINACOCHAS;CORONEL CASTAÑEDA;1884;485;1399;77,48;2019
9/01/2023;9857;050704;SIERRA;AYACUCHO;PARINACOCHAS;PACAPAUSA;599;291;308;46,49;2019
9/01/2023;9858;050705;SIERRA;AYACUCHO;PARINACOCHAS;PULLO;6984;5877;1107;938,86;2019
9/01/2023;9859;050706;SIERRA;AYACUCHO;PARINACOCHAS;PUYUSCA;2154;1137;1017;181,64;2019
9/01/2023;9860;050707;SIERRA;AYACUCHO;PARINACOCHAS;SAN FRANCISCO DE RAVACAYCO;532;223;309;35,62;2019
9/01/2023;9861;050708;SIERRA;AYACUCHO;PARINACOCHAS;UPAHUACHO;1145;162;983;25,88;2019
9/01/2023;9862;050801;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;PAUSA;3372;2802;570;511,37;2019
9/01/2023;9863;050802;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;COLTA;463;301;162;48,09;2019
9/01/2023;9864;050803;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;CORCULLA;456;301;155;48,09;2019
9/01/2023;9865;050804;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;2031;1630;401;260,39;2019
9/01/2023;9866;050805;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;636;527;109;36,55;2019
9/01/2023;9867;050806;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;OYOLO;1610;661;949;105,60;2019
9/01/2023;9868;050807;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;PARARCA;412;244;168;38,98;2019
9/01/2023;9869;050808;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;SAN JAVIER DE ALPABAMBA;290;95;195;15,18;2019
9/01/2023;9870;050809;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;SAN JOSE DE USHUA;242;158;84;25,24;2019
9/01/2023;9871;050810;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;SARA SARA;505;456;49;72,85;2019
9/01/2023;9872;050901;SIERRA;AYACUCHO;SUCRE;QUEROBAMBA;2618;2279;339;266,19;2019
9/01/2023;9873;050902;SIERRA;AYACUCHO;SUCRE;BELEN;325;266;59;42,49;2019
9/01/2023;9874;050903;SIERRA;AYACUCHO;SUCRE;CHALCOS;481;226;255;34,67;2019
9/01/2023;9875;050904;SIERRA;AYACUCHO;SUCRE;CHILCAYOC;497;277;220;44,25;2019
9/01/2023;9876;050905;SIERRA;AYACUCHO;SUCRE;HUACAÑA;365;268;97;42,81;2019
9/01/2023;9877;050906;SIERRA;AYACUCHO;SUCRE;MORCOLLA;1274;921;353;36,98;2019
9/01/2023;9878;050907;SIERRA;AYACUCHO;SUCRE;PAICO;544;486;58;77,64;2019
9/01/2023;9879;050908;SIERRA;AYACUCHO;SUCRE;SAN PEDRO DE LARCAY;829;436;393;69,65;2019
9/01/2023;9880;050909;SIERRA;AYACUCHO;SUCRE;SAN SALVADOR DE QUIJE;982;237;745;37,86;2019
9/01/2023;9881;050910;SIERRA;AYACUCHO;SUCRE;SANTIAGO DE PAUCARAY;590;493;97;140,36;2019
9/01/2023;9882;050911;SIERRA;AYACUCHO;SUCRE;SORAS;1038;915;123;146,17;2019
9/01/2023;9883;051001;SIERRA;AYACUCHO;VICTOR FAJARDO;HUANCAPI;1923;1768;155;206,50;2019
9/01/2023;9884;051002;SIERRA;AYACUCHO;VICTOR FAJARDO;ALCAMENCA;1474;1245;229;177,23;2019
9/01/2023;9885;051003;SIERRA;AYACUCHO;VICTOR FAJARDO;APONGO;602;436;166;31,83;2019
9/01/2023;9886;051004;SIERRA;AYACUCHO;VICTOR FAJARDO;ASQUIPATA;484;157;327;25,08;2019
9/01/2023;9887;051005;SIERRA;AYACUCHO;VICTOR FAJARDO;CANARIA;4045;3348;697;476,59;2019
